time,20,30,40,50,60,70,80,90,100,110
0.045,-82.86523,-82.86523,-82.50806,-82.50806,-80.72217,-79.29346,-81.7937,-81.43652,-81.43652,-81.43652
0.0455,-82.86523,-82.86523,-82.50806,-82.15088,-81.07935,-79.29346,-81.43652,-81.07935,-81.43652,-81.7937
0.046,-83.22241,-83.22241,-82.50806,-81.7937,-81.07935,-79.65063,-81.7937,-81.43652,-81.43652,-81.43652
0.0465,-82.86523,-83.22241,-82.50806,-81.7937,-81.43652,-79.65063,-81.43652,-81.43652,-81.43652,-81.7937
0.047,-82.86523,-82.86523,-82.15088,-81.43652,-80.72217,-79.65063,-81.7937,-81.07935,-81.43652,-81.7937
0.0475,-82.50806,-83.22241,-82.15088,-81.7937,-80.72217,-79.65063,-81.7937,-81.43652,-81.43652,-81.43652
0.048,-82.86523,-82.86523,-82.50806,-81.7937,-80.72217,-78.93628,-81.7937,-81.43652,-81.43652,-81.43652
0.0485,-82.50806,-82.86523,-82.15088,-81.07935,-81.07935,-80.00781,-82.50806,-81.43652,-81.7937,-81.7937
0.049,-82.86523,-82.50806,-81.7937,-81.07935,-81.07935,-79.65063,-82.15088,-81.7937,-81.07935,-81.7937
0.0495,-82.86523,-82.50806,-82.15088,-80.36499,-81.07935,-79.65063,-82.15088,-81.43652,-81.7937,-81.07935
0.05,-81.43652,-80.72217,-79.29346,-77.15039,-77.15039,-75.3645,-76.43604,-75.72168,-74.65015,-74.29297
0.0505,-81.07935,-79.65063,-78.22192,-75.72168,-74.65015,-72.86426,-73.93579,-72.86426,-71.07837,-70.72119
0.051,-80.00781,-78.93628,-77.15039,-73.93579,-73.22144,-70.36401,-71.79272,-69.64966,-68.57813,-67.50659
0.0515,-80.00781,-77.50757,-75.72168,-72.1499,-71.07837,-68.22095,-68.9353,-67.14941,-65.36353,-63.93481
0.052,-78.5791,-76.79321,-74.29297,-71.07837,-69.64966,-66.07788,-66.79224,-64.64917,-62.5061,-60.72021
0.0525,-78.5791,-76.07886,-72.86426,-69.64966,-67.86377,-64.29199,-64.64917,-62.14893,-59.64868,-58.21997
0.053,-77.50757,-75.00732,-72.1499,-67.14941,-66.79224,-63.22046,-62.5061,-60.36304,-57.50562,-55.36255
0.0535,-76.79321,-74.29297,-71.07837,-66.79224,-64.64917,-60.72021,-61.07739,-57.86279,-54.64819,-51.79077
0.054,-76.79321,-73.57861,-69.64966,-65.7207,-63.22046,-59.2915,-58.93433,-55.71973,-52.14795,-49.64771
0.0545,-76.43604,-73.22144,-69.64966,-64.29199,-61.43457,-57.14844,-56.79126,-53.57666,-48.57617,-45.00439
0.055,-75.72168,-72.1499,-68.22095,-63.22046,-60.36304,-55.36255,-54.64819,-50.71924,-43.93286,1.42871
0.0555,-75.3645,-71.43555,-67.50659,-61.43457,-58.57715,-53.57666,-52.14795,-47.14746,27.50269,43.57568
0.056,-75.00732,-71.07837,-66.07788,-60.00586,-57.14844,-51.79077,-50.00488,-25.35962,41.78979,29.64575
0.0565,-74.65015,-70.36401,-65.36353,-59.2915,-55.36255,-48.93335,-46.07593,42.50415,23.93091,7.14355
0.057,-73.93579,-69.29248,-64.29199,-58.21997,-54.29102,-43.93286,-4.28613,34.28906,1.78589,-12.50122
0.0575,-73.57861,-68.9353,-63.57764,-56.79126,-52.50513,29.64575,42.50415,11.42969,-16.78735,-29.28857
0.058,-73.22144,-68.22095,-62.5061,-56.0769,-50.71924,40.71826,29.64575,-9.28662,-32.86035,-43.21851
0.0585,-73.22144,-67.50659,-61.43457,-54.29102,-48.21899,23.57373,7.14355,-26.07397,-46.07593,-51.79077
0.059,-72.86426,-67.14941,-60.72021,-52.8623,-36.07495,2.14307,-12.50122,-41.07544,-53.93384,-55.00537
0.0595,-71.79272,-66.43506,-60.36304,-51.43359,40.36108,-17.14453,-30.36011,-51.43359,-56.79126,-55.71973
0.06,-71.79272,-65.36353,-59.64868,-49.29053,35.3606,-35.00342,-45.00439,-55.71973,-57.50562,-56.0769
0.0605,-71.43555,-65.36353,-58.93433,-41.07544,15.00146,-48.57617,-53.93384,-57.86279,-57.50562,-55.71973
0.061,-71.07837,-64.64917,-58.21997,37.86084,-6.07202,-56.0769,-57.50562,-58.21997,-56.43408,-54.64819
0.0615,-70.72119,-64.29199,-57.50562,36.43213,-24.64526,-58.93433,-58.93433,-57.86279,-56.0769,-53.57666
0.062,-70.36401,-64.29199,-56.43408,15.71582,-42.50415,-59.64868,-58.93433,-57.50562,-55.36255,-53.93384
0.0625,-70.36401,-62.86328,-55.36255,-5.35767,-54.29102,-59.64868,-58.57715,-56.79126,-54.64819,-52.14795
0.063,-69.64966,-62.86328,-54.64819,-23.93091,-58.93433,-59.2915,-58.21997,-56.0769,-53.57666,-51.79077
0.0635,-69.64966,-62.5061,-53.21948,-40.71826,-60.36304,-58.93433,-58.21997,-55.36255,-52.8623,-51.43359
0.064,-68.9353,-62.14893,-51.79077,-53.93384,-60.72021,-58.57715,-56.79126,-54.64819,-52.14795,-50.00488
0.0645,-68.57813,-61.43457,-50.00488,-59.64868,-60.36304,-57.86279,-56.43408,-54.29102,-51.43359,-48.93335
0.065,-68.22095,-61.07739,-47.50464,-60.72021,-60.00586,-57.14844,-55.71973,-53.57666,-50.71924,-48.21899
0.0655,-68.22095,-60.00586,-6.07202,-61.79175,-59.64868,-56.43408,-55.36255,-52.8623,-49.64771,-47.14746
0.066,-67.86377,-60.36304,41.43262,-61.79175,-58.93433,-56.43408,-54.29102,-52.50513,-49.29053,-46.79028
0.0665,-67.50659,-58.93433,28.21704,-60.72021,-58.57715,-55.71973,-53.57666,-51.79077,-48.57617,-45.71875
0.067,-67.14941,-59.64868,6.4292,-60.72021,-58.21997,-55.36255,-53.93384,-51.07642,-47.86182,-45.36157
0.0675,-66.43506,-57.86279,-12.8584,-60.72021,-57.86279,-55.00537,-52.8623,-50.71924,-47.14746,-44.64722
0.068,-66.79224,-58.21997,-31.07446,-60.36304,-57.14844,-54.29102,-52.50513,-50.36206,-46.07593,-43.93286
0.0685,-66.79224,-56.79126,-47.14746,-59.64868,-57.14844,-53.57666,-51.79077,-49.64771,-45.00439,-42.50415
0.069,-65.7207,-56.79126,-56.43408,-59.64868,-57.14844,-53.93384,-51.79077,-48.57617,-44.29004,-41.78979
0.0695,-65.7207,-56.0769,-60.36304,-58.57715,-56.0769,-52.50513,-51.07642,-48.57617,-43.57568,-41.43262
0.07,-65.36353,-56.0769,-62.14893,-58.57715,-55.71973,-52.8623,-50.71924,-47.50464,-43.21851,-39.64673
0.0705,-65.36353,-55.00537,-62.14893,-58.21997,-55.36255,-52.14795,-50.36206,-46.79028,-42.14697,-37.86084
0.071,-65.00635,-54.29102,-62.5061,-57.86279,-55.00537,-51.43359,-49.64771,-46.43311,-41.43262,-35.3606
0.0715,-65.36353,-53.57666,-61.79175,-57.50562,-54.29102,-50.71924,-49.29053,-45.00439,-40.00391,-29.28857
0.072,-65.00635,-51.79077,-61.43457,-57.14844,-53.93384,-50.36206,-48.57617,-44.29004,-37.50366,-0.35718
0.0725,-64.64917,-50.71924,-61.07739,-56.43408,-54.29102,-50.36206,-48.21899,-44.29004,-32.50317,25.7168
0.073,-64.64917,-48.57617,-60.72021,-56.0769,-53.93384,-49.64771,-47.86182,-43.21851,-7.14355,22.5022
0.0735,-64.29199,-24.64526,-60.36304,-55.71973,-53.21948,-49.29053,-46.79028,-42.50415,26.43115,8.21509
0.074,-63.93481,40.00391,-60.00586,-55.36255,-52.8623,-48.57617,-46.79028,-41.78979,24.64526,-10.00098
0.0745,-64.29199,30.36011,-60.00586,-55.00537,-52.50513,-47.86182,-46.07593,-40.36108,9.6438,-26.43115
0.075,-63.22046,8.92944,-60.00586,-54.29102,-51.79077,-47.14746,-45.36157,-37.86084,-7.50073,-40.36108
0.0755,-63.22046,-10.71533,-59.2915,-53.93384,-51.43359,-47.14746,-45.00439,-31.07446,-25.35962,-48.57617
0.076,-62.86328,-28.57422,-59.2915,-53.93384,-51.43359,-46.79028,-44.64722,6.78638,-38.93237,-53.21948
0.0765,-62.86328,-46.43311,-58.57715,-52.8623,-51.07642,-46.43311,-43.93286,29.64575,-48.57617,-54.64819
0.077,-63.22046,-57.50562,-58.21997,-52.50513,-50.71924,-45.36157,-41.43262,22.14502,-52.14795,-55.00537
0.0775,-62.5061,-62.14893,-58.21997,-52.50513,-50.00488,-44.64722,-40.36108,4.28613,-55.00537,-55.00537
0.078,-62.14893,-63.93481,-57.86279,-51.79077,-50.00488,-43.93286,-37.86084,-14.28711,-55.36255,-54.29102
0.0785,-61.79175,-63.57764,-57.86279,-51.43359,-49.29053,-42.86133,-26.07397,-31.78882,-55.71973,-54.29102
0.079,-61.07739,-63.93481,-57.14844,-51.07642,-49.29053,-41.07544,18.93042,-45.36157,-55.71973,-53.57666
0.0795,-61.43457,-62.86328,-57.14844,-50.71924,-48.57617,-39.28955,29.64575,-52.14795,-55.71973,-52.8623
0.08,-61.07739,-62.86328,-57.14844,-50.00488,-47.86182,-29.28857,18.57324,-55.71973,-55.00537,-52.14795
0.0805,-61.07739,-62.14893,-57.14844,-49.64771,-47.50464,16.78735,0.71436,-56.79126,-54.29102,-51.43359
0.081,-60.72021,-62.14893,-56.43408,-49.29053,-46.79028,31.43164,-18.57324,-57.14844,-54.29102,-51.07642
0.0815,-60.36304,-62.14893,-56.43408,-48.93335,-45.36157,19.64478,-36.43213,-57.86279,-52.8623,-50.00488
0.082,-60.00586,-62.14893,-56.43408,-48.21899,-45.36157,2.14307,-48.57617,-56.79126,-52.8623,-49.64771
0.0825,-60.00586,-61.79175,-56.0769,-47.50464,-43.57568,-18.21606,-54.29102,-56.43408,-52.14795,-48.93335
0.083,-59.64868,-61.07739,-55.71973,-47.50464,-43.21851,-36.43213,-57.14844,-56.0769,-51.79077,-48.21899
0.0835,-59.64868,-60.72021,-55.36255,-47.14746,-41.07544,-49.29053,-58.57715,-55.36255,-51.07642,-47.50464
0.084,-59.2915,-60.72021,-55.36255,-46.79028,-34.28906,-55.71973,-58.57715,-55.36255,-51.07642,-46.79028
0.0845,-58.93433,-60.72021,-55.00537,-46.07593,9.28662,-58.21997,-58.57715,-54.64819,-50.36206,-47.14746
0.085,-58.57715,-60.00586,-54.64819,-44.29004,33.21753,-59.2915,-58.93433,-54.29102,-48.93335,-46.07593
0.0855,-58.93433,-59.2915,-54.29102,-43.93286,22.85938,-58.93433,-58.21997,-53.93384,-48.57617,-45.71875
0.086,-58.21997,-59.2915,-54.29102,-41.78979,3.92896,-59.2915,-57.86279,-53.21948,-48.21899,-44.64722
0.0865,-58.57715,-59.2915,-53.57666,-36.43213,-16.073,-58.93433,-57.14844,-52.50513,-47.50464,-44.29004
0.087,-57.86279,-58.57715,-53.21948,5.71484,-34.28906,-58.57715,-56.79126,-52.14795,-46.79028,-43.57568
0.0875,-57.50562,-58.57715,-53.21948,33.93188,-48.21899,-58.57715,-56.0769,-51.79077,-46.43311,-43.21851
0.088,-57.14844,-58.93433,-53.21948,23.93091,-55.71973,-58.21997,-55.71973,-51.43359,-45.71875,-42.50415
0.0885,-56.43408,-58.93433,-52.50513,5.71484,-58.93433,-57.50562,-55.36255,-50.71924,-45.00439,-42.50415
0.089,-56.43408,-58.21997,-52.50513,-14.28711,-60.36304,-57.14844,-54.29102,-50.71924,-45.36157,-42.14697
0.0895,-55.71973,-57.86279,-52.14795,-33.93188,-61.07739,-56.43408,-54.29102,-49.29053,-44.64722,-40.71826
0.09,-55.71973,-57.86279,-51.43359,-48.57617,-60.72021,-56.43408,-53.93384,-49.29053,-43.93286,-40.00391
0.0905,-54.29102,-57.50562,-51.07642,-56.43408,-60.00586,-56.0769,-53.21948,-48.93335,-43.93286,-38.93237
0.091,-54.29102,-57.50562,-51.07642,-59.2915,-60.36304,-55.71973,-52.8623,-48.21899,-42.86133,-37.50366
0.0915,-53.93384,-57.50562,-50.36206,-61.07739,-60.00586,-55.00537,-52.50513,-47.86182,-42.86133,-36.07495
0.092,-53.57666,-57.14844,-50.00488,-61.79175,-59.2915,-55.36255,-51.79077,-47.14746,-41.78979,-31.78882
0.0925,-51.79077,-57.50562,-50.00488,-61.07739,-58.93433,-54.29102,-51.79077,-46.43311,-41.43262,-15.35864
0.093,-50.36206,-56.79126,-48.93335,-61.79175,-58.93433,-54.29102,-51.43359,-45.71875,-40.71826,16.43018
0.0935,-46.79028,-56.79126,-48.57617,-60.72021,-58.57715,-53.93384,-51.07642,-45.71875,-40.36108,24.64526
0.094,0.35718,-56.0769,-48.21899,-61.07739,-57.86279,-53.21948,-50.71924,-45.00439,-39.28955,15.35864
0.0945,39.64673,-55.71973,-46.79028,-61.07739,-57.50562,-52.50513,-50.36206,-44.29004,-38.21802,0
0.095,25.00244,-55.71973,-45.36157,-60.36304,-56.79126,-52.50513,-49.64771,-42.86133,-36.07495,-17.50171
0.0955,2.85742,-55.71973,-43.57568,-60.00586,-56.79126,-51.79077,-49.29053,-42.86133,-30.71729,-33.21753
0.096,-16.43018,-55.00537,-40.00391,-59.64868,-56.0769,-51.79077,-48.57617,-42.14697,-6.07202,-44.29004
0.0965,-34.28906,-54.64819,-11.42969,-59.64868,-55.71973,-51.79077,-48.57617,-40.71826,23.21655,-50.71924
0.097,-50.36206,-54.29102,33.93188,-58.57715,-55.36255,-51.07642,-48.21899,-39.64673,24.64526,-53.21948
0.0975,-59.64868,-54.29102,29.64575,-58.57715,-55.00537,-50.36206,-47.50464,-36.43213,12.8584,-54.64819
0.098,-62.86328,-53.57666,10.00098,-58.21997,-54.64819,-50.00488,-47.14746,-30.00293,-5.00049,-55.00537
0.0985,-64.29199,-53.93384,-10.71533,-57.86279,-54.64819,-49.64771,-46.79028,1.42871,-22.85938,-55.00537
0.099,-65.00635,-53.93384,-28.57422,-57.50562,-54.29102,-48.93335,-46.07593,27.14551,-38.5752,-54.29102
0.0995,-65.00635,-53.57666,-46.07593,-57.14844,-53.93384,-48.57617,-45.71875,22.85938,-48.57617,-53.93384
0.1,-65.00635,-53.21948,-56.0769,-56.43408,-53.21948,-48.21899,-45.36157,7.50073,-53.57666,-53.57666
0.1005,-64.29199,-52.8623,-60.00586,-56.43408,-52.8623,-47.14746,-44.64722,-10.71533,-55.71973,-52.8623
0.101,-64.29199,-52.8623,-62.14893,-56.0769,-52.8623,-47.86182,-43.93286,-28.57422,-56.43408,-52.8623
0.1015,-63.57764,-52.50513,-62.86328,-56.0769,-52.14795,-47.14746,-43.21851,-43.21851,-56.43408,-51.79077
0.102,-63.93481,-52.14795,-62.14893,-55.36255,-52.50513,-46.43311,-42.50415,-51.43359,-55.71973,-51.07642
0.1025,-62.86328,-51.79077,-62.5061,-55.36255,-51.79077,-45.71875,-41.43262,-55.36255,-55.36255,-50.00488
0.103,-62.86328,-52.14795,-62.5061,-55.00537,-51.43359,-45.36157,-39.64673,-57.14844,-55.71973,-49.29053
0.1035,-62.14893,-51.43359,-62.14893,-54.29102,-51.43359,-44.64722,-37.14648,-57.86279,-55.36255,-48.93335
0.104,-61.79175,-51.43359,-61.79175,-54.64819,-51.07642,-43.57568,-22.85938,-57.50562,-55.00537,-47.86182
0.1045,-62.14893,-51.43359,-60.72021,-54.64819,-50.71924,-42.50415,19.64478,-57.50562,-54.29102,-48.21899
0.105,-61.79175,-51.07642,-60.72021,-54.64819,-50.00488,-41.43262,29.28857,-56.79126,-53.57666,-47.14746
0.1055,-61.07739,-51.43359,-60.72021,-53.57666,-50.00488,-39.28955,17.85889,-56.43408,-53.57666,-46.43311
0.106,-61.07739,-50.36206,-60.36304,-53.93384,-49.64771,-36.43213,0,-56.0769,-52.50513,-45.71875
0.1065,-60.72021,-49.29053,-60.36304,-53.57666,-49.29053,-16.073,-17.50171,-55.36255,-52.14795,-45.71875
0.107,-60.72021,-49.64771,-59.64868,-53.21948,-49.29053,26.43115,-35.00342,-55.00537,-51.43359,-44.29004
0.1075,-60.72021,-48.93335,-59.64868,-52.8623,-49.29053,30.00293,-47.50464,-54.29102,-51.07642,-43.93286
0.108,-60.36304,-48.57617,-59.2915,-52.8623,-48.57617,15.71582,-53.93384,-53.93384,-50.36206,-43.21851
